name,y,x1,ms,mutTotal,mutKilled,testMethodNum,SLOC,testPer100Mut,averageTestSuiteSize,lnms,lnmutTotal,lnmutKilled,lntestMethodNum,lnSLOC,lntestPer100Mut,lnaverageTestSuiteSize,neginvms,neginvmutTotal,neginvmutKilled,neginvtestMethodNum,neginvSLOC,neginvtestPer100Mut,neginvaverageTestSuiteSize
xstream,0.960032479,1,0.478838962,16847,8067,1618,19111,9.604083813,37.3985,-0.736390933,9.731927878,8.995536945,7.388946098,9.858019364,2.262188405,3.621630597,-2.088384777,-5.94E-05,-0.000123962,-0.000618047,-5.23E-05,-0.104122373,-0.02673904
zt-exec,0.521063781,1,0.315512048,1328,419,71,1670,5.346385542,37.244,-1.15355841,7.19142933,6.03787092,4.262679877,7.420578905,1.676420733,3.617490858,-3.169451074,-0.000753012,-0.002386635,-0.014084507,-0.000598802,-0.187042254,-0.026849962
aho-corasick,0.849339665,2,0.85862069,580,498,31,499,5.344827586,36.455,-0.152428027,6.363028104,6.210600077,3.433987204,6.212606096,1.676129287,3.596078623,-1.164658635,-0.001724138,-0.002008032,-0.032258065,-0.002004008,-0.187096774,-0.027431079
apache-httpclient,0.985884354,2,0.44341995,20281,8993,869,26604,4.28479858,59.289,-0.81323799,9.917439766,9.104201776,6.767343125,10.18881686,1.455073545,4.082423791,-2.255198488,-4.93E-05,-0.000111198,-0.001150748,-3.76E-05,-0.233383199,-0.016866535
apache-mina,0.98298193,2,0.290643697,19388,5635,197,26869,1.016092428,59.782,-1.23565717,9.872409597,8.636752426,5.283203729,10.19872848,0.015964318,4.090704612,-3.440638864,-5.16E-05,-0.000177462,-0.005076142,-3.72E-05,-0.984162437,-0.016727443
ashot,0.803037823,2,0.574188563,1294,743,42,1247,3.245749614,44.2575,-0.55479743,7.165493475,6.610696045,3.737669618,7.128495946,1.177346329,3.790024849,-1.741588156,-0.000772798,-0.001345895,-0.023809524,-0.000801925,-0.308095238,-0.02259504
assertj-core,0.984341949,2,0.856630503,11153,9554,5737,14128,51.43907469,30.3235,-0.154748605,9.319463799,9.164715194,8.654691705,9.555913923,3.940398092,3.411922989,-1.167364455,-8.97E-05,-0.000104668,-0.000174307,-7.08E-05,-0.019440474,-0.032977724
brickhouse,0.836374697,2,0.049622782,9411,467,30,8831,0.318775901,31.531,-3.003305239,9.149634497,6.146329258,3.401197382,9.086023537,-1.143266929,3.450971189,-20.15203426,-0.000106259,-0.002141328,-0.033333333,-0.000113237,-3.137,-0.03171482
cassandra-reaper,0.940198641,2,0.245934551,4981,1225,104,5444,2.08793415,17.9135,-1.40268983,8.513385953,7.110696123,4.644390899,8.602269364,0.736175132,2.885554619,-4.066122449,-0.000200763,-0.000816327,-0.009615385,-0.000183688,-0.478942308,-0.05582382
clj-ds,0.952394389,2,0.069743859,26626,1857,19,15521,0.071358822,18.0555,-2.6629259,10.18964346,7.526717561,2.944438979,9.649949225,-2.640034296,2.893450348,-14.33817986,-3.76E-05,-0.000538503,-0.052631579,-6.44E-05,-14.01368421,-0.055384786
common-collection,0.981261834,2,0.440952631,15242,6721,13677,23713,89.73231859,22.9195,-0.818817822,9.631810054,8.812992232,9.523470869,10.0737787,4.496831001,3.131988077,-2.267817289,-6.56E-05,-0.000148787,-7.31E-05,-4.22E-05,-0.011144257,-0.043630969
common-io,0.983903559,2,0.708002065,9685,6857,965,8839,9.963861642,28.061,-0.345308269,9.178333576,8.833025307,6.872128101,9.086929027,2.298964711,3.334380712,-1.412425259,-0.000103252,-0.000145836,-0.001036269,-0.000113135,-0.100362694,-0.035636649
commons-compress,0.990235729,2,0.567030614,23355,13243,491,17888,2.102333547,28.0205,-0.567341983,10.05856637,9.49122439,6.196444128,9.791885376,0.743047941,3.332936385,-1.763573208,-4.28E-05,-7.55E-05,-0.00203666,-5.59E-05,-0.475661914,-0.035688157
compress,0.964975523,2,0.474886641,5734,2723,43,4387,0.749912801,77.7865,-0.744679154,8.654168646,7.909489493,3.761200116,8.386400901,-0.287798345,4.353967894,-2.1057657,-0.000174398,-0.000367242,-0.023255814,-0.000227946,-1.333488372,-0.012855701
computoser,0.936861771,2,0.049948683,14615,730,12,11626,0.082107424,75.954,-2.996759143,9.589803678,6.593044534,2.48490665,9.360999248,-2.499726842,4.330127894,-20.02054795,-6.84E-05,-0.001369863,-0.083333333,-8.60E-05,-12.17916667,-0.013165864
Confucius,0.784101836,2,0.927419355,620,575,84,503,13.5483871,49.4905,-0.075349437,6.429719478,6.354370041,4.430816799,6.22059017,2.606267507,3.901780732,-1.07826087,-0.001612903,-0.00173913,-0.011904762,-0.001988072,-0.073809524,-0.020205898
cors-filter,0.719077324,2,0.829411765,510,423,72,588,14.11764706,22.9075,-0.187038547,6.234410726,6.047372179,4.276666119,6.376726948,2.647425579,3.131464368,-1.205673759,-0.001960784,-0.002364066,-0.013888889,-0.00170068,-0.070833333,-0.043653825
cucumber-reporting,0.929971046,2,0.653787299,2614,1709,124,2245,4.743687835,22.8925,-0.424973211,7.868636894,7.443663683,4.820281566,7.7164608,1.556814857,3.130809346,-1.529549444,-0.000382555,-0.000585138,-0.008064516,-0.000445434,-0.210806452,-0.043682429
DiskLruCache,0.725646894,2,0.575498575,1053,606,61,780,5.79297246,34.7735,-0.552518526,6.959398512,6.406879986,4.110873864,6.65929392,1.756645538,3.548855602,-1.737623762,-0.000949668,-0.001650165,-0.016393443,-0.001282051,-0.172622951,-0.028757531
DotCi,0.952674496,2,0.22022715,9245,2036,221,10038,2.390481341,34.7485,-1.513095766,9.131838144,7.618742378,5.398162702,9.21413317,0.871494744,3.548136406,-4.540766208,-0.000108167,-0.000491159,-0.004524887,-9.96E-05,-0.418325792,-0.028778221
dropwizard-guice,0.614194686,2,0.509933775,302,154,15,381,4.966887417,23.9945,-0.673474415,5.710427017,5.036952602,2.708050201,5.942799375,1.60279337,3.177824637,-1.961038961,-0.003311258,-0.006493506,-0.066666667,-0.002624672,-0.201333333,-0.041676217
efflux,0.918133786,2,0.419014085,2840,1190,41,3529,1.443661972,13.519,-0.869850745,7.951559331,7.081708586,3.713572067,8.168769824,0.367182922,2.604096103,-2.386554622,-0.000352113,-0.000840336,-0.024390244,-0.000283366,-0.692682927,-0.073969968
evernote-sdk-java,0.683488558,2,0.002102199,74208,156,14,2370,0.01886589,13.487,-6.164771233,11.21462724,5.049856007,2.63905733,7.770645234,-3.970399724,2.601726259,-475.6923077,-1.35E-05,-0.006410256,-0.071428571,-0.000421941,-53.00571429,-0.074145473
ews-java-api,0.979772939,2,0.058379099,31501,1839,99,45313,0.314275737,76.542,-2.840797346,10.35777457,7.516977225,4.59511985,10.72134925,-1.157484534,4.33783961,-17.12941816,-3.17E-05,-0.000543774,-0.01010101,-2.21E-05,-3.181919192,-0.013064723
exp4j,0.804250875,2,0.870761356,1563,1361,284,1086,18.17018554,77.1,-0.138387328,7.35436233,7.215975003,5.648974238,6.9902565,2.899782094,4.345103281,-1.148420279,-0.000639795,-0.000734754,-0.003521127,-0.00092081,-0.055035211,-0.012970169
expiringmap,0.934954498,2,0.560819462,781,438,26,802,3.329065301,56.6965,-0.578356239,6.66057515,6.08221891,3.258096538,6.687108608,1.202691574,4.03771248,-1.783105023,-0.00128041,-0.002283105,-0.038461538,-0.001246883,-0.300384615,-0.017637773
flip-tables,0.599861879,2,0.875,336,294,21,170,6.25,37.417,-0.133531393,5.81711116,5.683579767,3.044522438,5.135798437,1.832581464,3.622125147,-1.142857143,-0.00297619,-0.003401361,-0.047619048,-0.005882353,-0.16,-0.02672582
gdx-artemis,0.891278702,2,0.570581257,1686,962,35,1951,2.075919336,36.8405,-0.561099688,7.430114139,6.869014451,3.555348061,7.576097341,0.730404109,3.606597784,-1.752598753,-0.00059312,-0.001039501,-0.028571429,-0.000512558,-0.481714286,-0.02714404
gelfj,0.744251576,2,0.348560079,1007,351,28,1120,2.780536246,7.5305,-1.053944669,6.914730893,5.860786223,3.33220451,7.021083964,1.022643803,2.018961441,-2.868945869,-0.000993049,-0.002849003,-0.035714286,-0.000892857,-0.359642857,-0.132793307
GenericTree,0.684235131,2,0.811320755,265,215,49,234,18.49056604,7.6,-0.209091798,5.579729826,5.370638028,3.891820298,5.455321115,2.917260658,2.028148247,-1.23255814,-0.003773585,-0.004651163,-0.020408163,-0.004273504,-0.054081633,-0.131578947
geocluster-facet,0.803327284,2,0.488448845,606,296,15,553,2.475247525,18.044,-0.716520532,6.406879986,5.690359454,2.708050201,6.315358002,0.906340401,2.89281322,-2.047297297,-0.001650165,-0.003378378,-0.066666667,-0.001808318,-0.404,-0.055420084
geohash-java,0.928387856,2,0.685119048,1680,1151,56,920,3.333333333,28.539,-0.378162664,7.426549072,7.048386409,4.025351691,6.82437367,1.203972804,3.351271573,-1.459600348,-0.000595238,-0.00086881,-0.017857143,-0.001086957,-0.3,-0.03503977
geojson-jackson,0.720020817,2,0.419804742,717,301,44,654,6.136680614,28.954,-0.867965576,6.575075841,5.707110265,3.784189634,6.483107351,1.814283979,3.365708364,-2.382059801,-0.0013947,-0.003322259,-0.022727273,-0.001529052,-0.162954545,-0.034537542
glacieruploader,0.741630711,2,0.305825243,824,252,22,987,2.669902913,376.9825,-1.184741442,6.71417053,5.529429088,3.091042453,6.894670039,0.982042109,5.932198767,-3.26984127,-0.001213592,-0.003968254,-0.045454545,-0.001013171,-0.374545455,-0.002652643
greplin-bloom-filter,0.736541981,2,0.578313253,830,480,16,674,1.927710843,364.956,-0.547639597,6.721425701,6.173786104,2.772588722,6.513230111,0.656333207,5.899776798,-1.729166667,-0.001204819,-0.002083333,-0.0625,-0.00148368,-0.51875,-0.002740056
greplin-lucene-utils,0.867916915,2,0.151653364,2631,399,14,3476,0.532117066,213.1715,-1.886157864,7.875119281,5.988961417,2.63905733,8.153637486,-0.630891765,5.362097006,-6.593984962,-0.000380084,-0.002506266,-0.071428571,-0.000287687,-1.879285714,-0.004691059
gson-fire,0.792960978,2,0.688741722,755,520,36,895,4.768211921,35.393,-0.372888938,6.626717749,6.253828812,3.583518938,6.796823718,1.561971375,3.56651406,-1.451923077,-0.001324503,-0.001923077,-0.027777778,-0.001117318,-0.209722222,-0.028254175
hashids-java,0.522140192,2,0.631775701,535,338,11,258,2.056074766,35.3525,-0.459220851,6.282266747,5.823045895,2.397895273,5.552959585,0.720798712,3.565369111,-1.582840237,-0.001869159,-0.00295858,-0.090909091,-0.003875969,-0.486363636,-0.028286543
HTTP-Proxy-Servlet,0.683544553,2,0.620578778,622,386,26,493,4.180064309,25.195,-0.477102723,6.432940093,5.955837369,3.258096538,6.200509174,1.430326631,3.226645562,-1.611398964,-0.001607717,-0.002590674,-0.038461538,-0.002028398,-0.239230769,-0.039690415
IClojure,0.336447453,2,0.085144928,1104,94,12,962,1.086956522,25.502,-2.463400445,7.006695227,4.543294782,2.48490665,6.869014451,0.083381609,3.23875688,-11.74468085,-0.000905797,-0.010638298,-0.083333333,-0.001039501,-0.92,-0.039212611
invokebinder,0.839446113,2,0.447789878,1561,699,107,1623,6.854580397,63.438,-0.803431178,7.353081921,6.549650742,4.672828834,7.392031568,1.9249171,4.150063051,-2.233190272,-0.000640615,-0.001430615,-0.009345794,-0.000616143,-0.14588785,-0.015763423
jackson-dataformat-csv,0.92030962,2,0.317733628,6795,2159,100,5242,1.471670346,103.0345,-1.146541896,8.823942327,7.677400431,4.605170186,8.564458384,0.386398045,4.635063884,-3.147290412,-0.000147167,-0.000463177,-0.01,-0.000190767,-0.6795,-0.009705487
jackson-datatype-guava,0.864374121,2,0.516819572,1635,845,73,2217,4.464831804,100.186,-0.660061456,7.399398083,6.739336627,4.290459441,7.70391021,1.496231544,4.607028458,-1.934911243,-0.000611621,-0.001183432,-0.01369863,-0.00045106,-0.223972603,-0.009981435
jackson-datatype-joda,0.860385385,2,0.556930693,1212,675,73,1543,6.02310231,52.6155,-0.585314476,7.100027167,6.514712691,4.290459441,7.341483852,1.795602461,3.963010753,-1.795555556,-0.000825083,-0.001481481,-0.01369863,-0.000648088,-0.166027397,-0.019005806
jackson-module-afterburner,0.926278796,2,0.545913819,3365,1837,118,3343,3.506686478,52.106,-0.605294157,8.121183242,7.515889085,4.770684624,8.114623886,1.254671568,3.953280105,-1.831790964,-0.000297177,-0.000544366,-0.008474576,-0.000299133,-0.285169492,-0.019191648
JActor,0.377033381,2,0.095860566,1377,132,60,2413,4.357298475,39.2555,-2.344860576,7.227662499,4.882801923,4.094344562,7.788626066,1.471852249,3.670091562,-10.43181818,-0.000726216,-0.007575758,-0.016666667,-0.000414422,-0.2295,-0.025474137
JAdventure,0.875993453,2,0.144958807,5098,739,35,3785,0.686543743,25.724,-1.931305664,8.536603585,6.605297921,3.555348061,8.238801166,-0.376085337,3.247424408,-6.898511502,-0.000196155,-0.00135318,-0.028571429,-0.000264201,-1.456571429,-0.038874203
java-jwt,0.71979486,2,0.787280702,456,359,54,422,11.84210526,25.8075,-0.239170421,6.12249281,5.883322388,3.988984047,6.045005314,2.471661423,3.250665147,-1.270194986,-0.002192982,-0.002785515,-0.018518519,-0.002369668,-0.084444444,-0.038748426
javapoet,0.942522265,2,0.771390728,3775,2912,152,2454,4.026490066,77.813,-0.259560252,8.236155662,7.976595409,5.023880521,7.805474625,1.392895045,4.354308512,-1.29635989,-0.000264901,-0.000343407,-0.006578947,-0.000407498,-0.248355263,-0.012851323
java-uuid-generator,0.888904906,2,0.394310937,2039,804,45,1764,2.206964198,78.595,-0.930615501,7.620214771,6.689599269,3.80666249,7.475339237,0.791617905,4.364308084,-2.536069652,-0.000490436,-0.001243781,-0.022222222,-0.000566893,-0.453111111,-0.012723456
JavaVerbalExpressions,0.709764648,2,0.786967419,399,314,69,326,17.29323308,228.4905,-0.239568431,5.988961417,5.749392986,4.234106505,5.786897381,2.850315274,5.431494634,-1.270700637,-0.002506266,-0.003184713,-0.014492754,-0.003067485,-0.057826087,-0.00437655
jenkins-ansicolor-plugin,0.611317861,2,0.413857678,534,221,26,500,4.868913858,384.555,-0.882233137,6.280395839,5.398162702,3.258096538,6.214608098,1.582870885,5.952086822,-2.416289593,-0.001872659,-0.004524887,-0.038461538,-0.002,-0.205384615,-0.002600408
jgrapht,0.980155724,2,0.541019956,10373,5612,152,12511,1.465342717,390.3735,-0.614299114,9.246961555,8.632662441,5.023880521,9.434363536,0.382089151,5.967103973,-1.848360656,-9.64E-05,-0.00017819,-0.006578947,-7.99E-05,-0.682434211,-0.002561649
jInstagram,0.627440404,2,0.076989996,2299,177,74,3476,3.218790779,17.602,-2.564079792,7.740229525,5.176149733,4.304065093,8.153637486,1.169005754,2.868012532,-12.98870057,-0.000434972,-0.005649718,-0.013513514,-0.000287687,-0.310675676,-0.056811726
jitescript,0.488759666,2,0.219973009,1482,326,14,1397,0.944669366,17.64,-1.514250424,7.301147806,5.786897381,2.63905733,7.242082359,-0.05692029,2.870169051,-4.54601227,-0.000674764,-0.003067485,-0.071428571,-0.00071582,-1.058571429,-0.056689342
jmeter-maven-plugin,0.823957278,2,0.264614012,2241,593,57,1297,2.543507363,64.637,-1.329483075,7.714677474,6.385194399,4.043051268,7.167809184,0.93354398,4.168787002,-3.779089376,-0.000446229,-0.001686341,-0.01754386,-0.00077101,-0.393157895,-0.015471015
jmxutils,0.940370159,2,0.564183835,1893,1068,754,2284,39.83095615,112.047,-0.572375132,7.545918151,6.97354302,6.625392368,7.733683571,3.684644403,4.718918426,-1.77247191,-0.000528262,-0.00093633,-0.00132626,-0.000437828,-0.025106101,-0.008924826
jPopulator,0.854680337,2,0.509337861,1178,600,70,969,5.942275042,110.692,-0.674643709,7.071573364,6.396929655,4.248495242,6.876264612,1.782092064,4.70675157,-1.963333333,-0.000848896,-0.001666667,-0.014285714,-0.001031992,-0.168285714,-0.009034077
jprotobuf,0.936610648,2,0.337188612,4496,1516,49,3015,1.089857651,120.03,-1.087112825,8.410943392,7.323830566,3.891820298,8.011355109,0.086047093,4.787741712,-2.965699208,-0.00022242,-0.000659631,-0.020408163,-0.000331675,-0.91755102,-0.008331251
jsemver,0.882857436,2,0.833623188,1725,1438,202,1441,11.71014493,117.219,-0.181973791,7.452982329,7.271008538,5.308267697,7.273092596,2.460455554,4.76404398,-1.199582754,-0.00057971,-0.00069541,-0.004950495,-0.000693963,-0.08539604,-0.00853104
jumblr,0.847620102,2,0.516047297,1184,611,103,1494,8.699324324,70.954,-0.661556856,7.076653815,6.415096959,4.634728988,7.309212366,2.163245359,4.26203178,-1.937806874,-0.000844595,-0.001636661,-0.009708738,-0.000669344,-0.114951456,-0.014093638
kafka-spout,0.744660014,2,0.820754717,424,348,51,477,12.02830189,25.7795,-0.197530975,6.049733455,5.85220248,3.931825633,6.167516491,2.487262363,3.249579602,-1.218390805,-0.002358491,-0.002873563,-0.019607843,-0.002096436,-0.083137255,-0.038790512
kryo-serializers,0.90339544,2,0.627602159,1297,814,154,1564,11.87355436,26.0615,-0.465848818,7.167809184,6.701960366,5.036952602,7.355001921,2.474313604,3.26045913,-1.593366093,-0.00077101,-0.001228501,-0.006493506,-0.000639386,-0.084220779,-0.038370777
la4j,0.984354958,2,0.549356865,13372,7346,758,9096,5.668561173,6.003,-0.599007021,9.500918248,8.901911226,6.630683386,9.115590035,1.734935324,1.792259344,-1.820310373,-7.48E-05,-0.000136129,-0.001319261,-0.000109938,-0.176411609,-0.166583375
LastCalc,0.955308251,2,0.391409194,6635,2597,34,4594,0.512434062,5.9445,-0.938001735,8.800113947,7.862112212,3.526360525,8.432506383,-0.668583236,1.782466422,-2.554871005,-0.000150716,-0.00038506,-0.029411765,-0.000217675,-1.951470588,-0.168222727
linq4j,0.972132955,2,0.375483284,13191,4953,221,14307,1.675384732,6.686,-0.979541325,9.487290058,8.507748733,5.398162702,9.568504207,0.51604283,1.900015788,-2.663234403,-7.58E-05,-0.000201898,-0.004524887,-6.99E-05,-0.596877828,-0.149566258
Liqp,0.98017792,2,0.454164273,17410,7907,234,1876,1.344055141,7.5325,-0.789296311,9.764800033,8.975503722,5.455321115,7.53689713,0.295691269,2.019226992,-2.201846465,-5.74E-05,-0.00012647,-0.004273504,-0.000533049,-0.744017094,-0.132758048
low-gc-membuffers,0.933780562,2,0.512041598,3654,1871,51,3183,1.395730706,7.3955,-0.669349411,8.203577737,7.534228326,3.931825633,8.065579427,0.333418082,2.000871707,-1.952966328,-0.000273673,-0.000534474,-0.019607843,-0.000314169,-0.716470588,-0.135217362
metrics-statsd,0.789775778,2,0.757352941,408,309,11,310,2.696078431,15.967,-0.277925898,6.011267174,5.733341277,2.397895273,5.736572297,0.991798284,2.770524092,-1.32038835,-0.00245098,-0.003236246,-0.090909091,-0.003225806,-0.370909091,-0.062629173
mimecraft,0.736565972,2,0.784511785,297,233,14,394,4.713804714,15.85,-0.242693685,5.693732139,5.451038454,2.63905733,5.976350909,1.550495377,2.7631695,-1.274678112,-0.003367003,-0.004291845,-0.071428571,-0.002538071,-0.212142857,-0.063091483
multi-thread-context,1,2,0.034883721,258,9,31,580,12.01550388,127.378,-3.355735008,5.552959585,2.197224577,3.433987204,6.363028104,2.486197806,4.847159044,-28.66666667,-0.003875969,-0.111111111,-0.032258065,-0.001724138,-0.083225806,-0.007850649
nar-maven-plugin,0.959841687,2,0.092810083,27928,2592,465,23665,1.664995703,234.666,-2.377199991,10.23738505,7.860185057,6.142037406,10.07175244,0.509822543,5.458163227,-10.77469136,-3.58E-05,-0.000385802,-0.002150538,-4.23E-05,-0.600602151,-0.004261376
obd-java-api,0.690782686,2,0.434673367,796,346,42,1111,5.27638191,230.353,-0.833160411,6.679599186,5.846438775,3.737669618,7.01301579,1.663240618,5.439612915,-2.300578035,-0.001256281,-0.002890173,-0.023809524,-0.00090009,-0.18952381,-0.004341163
parsii,0.872178232,2,0.509168943,2563,1305,16,1713,0.624268435,21.6775,-0.674975407,7.848933726,7.17395832,2.772588722,7.446001498,-0.471174818,3.076274856,-1.963984674,-0.000390168,-0.000766284,-0.0625,-0.000583771,-1.601875,-0.046130781
patricia-trie,0.918298218,2,0.441108545,3031,1337,17,2782,0.560871,21.196,-0.8184643,8.016647877,7.198183577,2.833213344,7.930925372,-0.578264347,3.053812485,-2.267015707,-0.000329924,-0.000747943,-0.058823529,-0.000359454,-1.782941176,-0.047178713
PauselessHashMap,0.816151361,2,0.51284491,1051,539,1550,958,147.4785918,15.007,-0.6677818,6.957497371,6.289715571,7.34601021,6.864847778,4.993683025,2.708516759,-1.949907236,-0.000951475,-0.001855288,-0.000645161,-0.001043841,-0.006780645,-0.06663557
PMD-core,0.980352778,2,0.24002563,23410,5619,458,20958,1.956428877,8.6355,-1.427009569,10.06091856,8.633908991,6.126869184,9.950275714,0.67112081,2.155881614,-4.166221748,-4.27E-05,-0.000177968,-0.002183406,-4.77E-05,-0.511135371,-0.115801054
pollexor,0.868831021,2,0.848928974,887,753,58,592,6.538895152,8.6295,-0.163779755,6.787844982,6.624065228,4.060443011,6.383506635,1.877768214,2.155186566,-1.177954847,-0.001127396,-0.001328021,-0.017241379,-0.001689189,-0.152931034,-0.115881569
protoparser,0.964901832,2,0.720659341,4550,3279,166,2115,3.648351648,9.056,-0.327588735,8.422882512,8.095293777,5.111987788,7.656810091,1.294275462,2.203427521,-1.387618176,-0.00021978,-0.000304971,-0.006024096,-0.000472813,-0.274096386,-0.110424028
pusher-websocket-java,0.877470067,2,0.578911565,1470,851,204,1634,13.87755102,8.965,-0.546605551,7.29301768,6.746412129,5.318119994,7.398786275,2.6302725,2.193328107,-1.727379553,-0.000680272,-0.001175088,-0.004901961,-0.000611995,-0.072058824,-0.111544897
raml-java-parser,0.956852727,2,0.708967571,6044,4285,190,8217,3.143613501,395.262,-0.343945492,8.706821323,8.362875831,5.247024072,9.013960458,1.145372935,5.979548836,-1.41050175,-0.000165453,-0.000233372,-0.005263158,-0.000121699,-0.318105263,-0.002529967
redline,0.957027594,2,0.34019752,4759,1619,41,3809,0.861525531,762.3805,-1.078228887,8.467792841,7.389563954,3.713572067,8.245121966,-0.149050588,6.636445775,-2.939468808,-0.000210128,-0.000617665,-0.024390244,-0.000262536,-1.160731707,-0.001311681
redline-smalltalk,0.995285751,2,0.170640835,10736,1832,43,5648,0.40052161,774.2035,-1.768194314,9.281357859,7.513163545,3.761200116,8.639056779,-0.914987558,6.651834759,-5.860262009,-9.31E-05,-0.000545852,-0.023255814,-0.000177054,-2.496744186,-0.00129165
RestFixture,0.946976527,2,0.682205972,3282,2239,268,3106,8.16575259,225.589,-0.382423655,8.096208272,7.713784617,5.590986981,8.041091004,2.099948895,5.41871476,-1.465832961,-0.000304692,-0.000446628,-0.003731343,-0.000321958,-0.122462687,-0.00443284
rome,0.972898099,2,0.456866033,10734,4904,475,11704,4.425190982,231.84,-0.783365075,9.281171553,8.497806478,6.163314804,9.367685943,1.487313437,5.446047479,-2.188825449,-9.32E-05,-0.000203915,-0.002105263,-8.54E-05,-0.225978947,-0.00431332
rtree,0.919957811,2,0.737773638,2147,1584,199,1806,9.268747089,131.348,-0.304118226,7.671826798,7.367708572,5.293304825,7.498869734,2.226648213,4.87785029,-1.355429293,-0.000465766,-0.000631313,-0.005025126,-0.00055371,-0.107889447,-0.007613363
scribe-java,0.84628514,2,0.351901446,1867,657,99,2778,5.302624531,29.286,-1.044404125,7.532088144,6.487684018,4.59511985,7.929486523,1.668201893,3.377109586,-2.841704718,-0.000535619,-0.00152207,-0.01010101,-0.000359971,-0.188585859,-0.034146008
scrypt,0.94923264,2,0.837418301,1224,1025,22,467,1.797385621,29.343,-0.177431571,7.109879463,6.932447892,3.091042453,6.146329258,0.586333176,3.379054017,-1.194146341,-0.000816993,-0.00097561,-0.045454545,-0.002141328,-0.556363636,-0.034079678
skype-java-api,0.887656364,2,0.13499385,6504,878,43,6356,0.661131611,83.304,-2.002526058,8.780172651,6.777646594,3.761200116,8.757154528,-0.41380235,4.422496567,-7.407744875,-0.000153752,-0.001138952,-0.023255814,-0.000157332,-1.51255814,-0.012004225
sonar-objective-c,0.769815977,2,0.256794752,1067,274,31,1441,2.905342081,84.54,-1.359478145,6.972606251,5.613128106,3.433987204,7.273092596,1.066551139,4.437224795,-3.894160584,-0.000937207,-0.003649635,-0.032258065,-0.000693963,-0.344193548,-0.01182872
spatial4j,0.969940106,2,0.498434646,7666,3821,252,5243,3.287242369,93.211,-0.696282798,8.944550246,8.248267447,5.529429088,8.564649133,1.190049028,4.53486574,-2.006281078,-0.000130446,-0.000261712,-0.003968254,-0.00019073,-0.304206349,-0.010728348
spring-data-commons,0.985247538,2,0.613786038,13666,8388,1035,14722,7.573540173,102.3445,-0.488108883,9.522666275,9.034557392,6.942156706,9.597098253,2.024660616,4.628344573,-1.629232237,-7.32E-05,-0.000119218,-0.000966184,-6.79E-05,-0.132038647,-0.009770921
spring-retry,0.921036836,2,0.611062718,2296,1403,185,2716,8.057491289,103.7655,-0.492555677,7.738923757,7.24636808,5.220355825,7.906915489,2.086602254,4.642133546,-1.636493229,-0.00043554,-0.000712758,-0.005405405,-0.000368189,-0.124108108,-0.009637114
stateless4j,0.712942794,2,0.561781609,696,391,61,864,8.764367816,94.749,-0.5766421,6.54534966,5.96870756,4.110873864,6.761572769,2.17069439,4.55123129,-1.780051151,-0.001436782,-0.002557545,-0.016393443,-0.001157407,-0.114098361,-0.010554201
statsd-jvm-profiler,0.622350401,2,0.370257967,659,244,33,691,5.007587253,94.53,-0.993555309,6.490723535,5.497168225,3.496507561,6.538139824,1.610954213,4.548917244,-2.700819672,-0.001517451,-0.004098361,-0.03030303,-0.001447178,-0.19969697,-0.010578652
urlbuilder,0.937305262,2,0.786653185,989,778,48,690,4.85338726,58.7015,-0.239967807,6.896694332,6.656726524,3.871201011,6.536691598,1.579676865,4.07246528,-1.271208226,-0.001011122,-0.001285347,-0.020833333,-0.001449275,-0.206041667,-0.01703534
visualee,0.894739938,2,0.468421053,1900,890,76,1645,4,20.865,-0.758387702,7.549609165,6.791221463,4.33073334,7.405495663,1.386294361,3.038073114,-2.134831461,-0.000526316,-0.001123596,-0.013157895,-0.000607903,-0.25,-0.047927151
webbit,0.894773126,2,0.330933333,3750,1241,131,4914,3.493333333,20.959,-1.105838334,8.229511119,7.123672785,4.875197323,8.499843553,1.25085639,3.042568148,-3.021756648,-0.000266667,-0.000805802,-0.007633588,-0.0002035,-0.286259542,-0.0477122
webprotege,0.980228866,2,0.091383939,61455,5616,1659,77573,2.699536246,21.836,-2.392685533,11.02606048,8.633374946,7.41397029,11.25897471,0.993079998,3.083559984,-10.94284188,-1.63E-05,-0.000178063,-0.000602773,-1.29E-05,-0.370433996,-0.045795933
WorldGuard,0.854447686,2,0.043555556,25875,1127,148,21845,0.571980676,21.8615,-3.133718017,10.16103253,7.027314514,4.997212274,9.991727341,-0.558650071,3.084727099,-22.95918367,-3.86E-05,-0.000887311,-0.006756757,-4.58E-05,-1.748310811,-0.045742515
wsc,0.98093641,2,0.094082873,17931,1687,16,13016,0.089230941,78,-2.363579255,9.794286337,7.430707083,2.772588722,9.473934649,-2.416527429,4.356708827,-10.62892709,-5.58E-05,-0.000592768,-0.0625,-7.68E-05,-11.206875,-0.012820513
wsdoc,0.967725583,2,0.639652677,2073,1326,47,1598,2.267245538,133.1655,-0.446829942,7.636752112,7.189922171,3.850147602,7.376508126,0.818565675,4.891592716,-1.563348416,-0.000482393,-0.000754148,-0.021276596,-0.000625782,-0.44106383,-0.007509453
xembly,0.899037889,2,0.388950276,2715,1056,57,1202,2.099447514,135.361,-0.944303768,7.906547232,6.962243464,4.043051268,7.091742115,0.741674221,4.907945284,-2.571022727,-0.000368324,-0.00094697,-0.01754386,-0.000831947,-0.476315789,-0.007387652
